window_idx,mid_date,mean_realized_vol,peak_realized_vol,mean_vix,peak_vix
199,2020-02-11,0.2929210456241706,1.077984048859545,25.10607145324586,82.69000244140625
200,2020-03-12,0.2852509733753842,1.077984048859545,25.654920657475788,82.69000244140625
201,2020-04-13,0.29145803790002045,1.077984048859545,26.547658765126787,82.69000244140625
202,2020-05-12,0.2969472211606295,1.077984048859545,27.932182561783563,82.69000244140625
203,2020-06-11,0.3121896302654069,1.077984048859545,28.704603210328116,82.69000244140625
204,2020-07-13,0.317690696817877,1.077984048859545,29.53083336542523,82.69000244140625
205,2020-08-11,0.3222778665499164,1.077984048859545,30.35988097720676,82.69000244140625
206,2020-09-10,0.31355050262432066,1.077984048859545,29.879761938064817,82.69000244140625
207,2020-10-09,0.2473029305100346,0.9348274037249296,26.465674612257217,45.40999984741211
208,2020-11-09,0.20894416543875105,0.44144500675865267,24.924047613900804,40.790000915527344
209,2020-12-09,0.19101795948069067,0.44144500675865267,24.118253957657586,40.790000915527344
210,2021-01-11,0.16818273724228458,0.29172640879222855,22.84583330154419,40.27999877929688
211,2021-02-10,0.16430409763245743,0.29172640879222855,22.239999990614635,40.27999877929688
212,2021-03-12,0.16312007890388894,0.29172640879222855,21.628730141927324,40.27999877929688
213,2021-04-13,0.15641466458105854,0.29172640879222855,21.10365077049013,40.27999877929688
214,2021-05-12,0.15015024654354248,0.29172640879222855,19.95726189159212,37.209999084472656
215,2021-06-11,0.139442433793642,0.20586392457168554,19.875238081765552,37.209999084472656
216,2021-07-13,0.1427376256067516,0.22363699338067478,19.538531738614278,37.209999084472656
217,2021-08-11,0.14294332300622878,0.22363699338067478,19.505714291617984,31.959999084472656
218,2021-09-10,0.1475072060177508,0.25098648870366663,19.971230177652266,36.45000076293945
219,2021-10-11,0.15086520294658165,0.2540814161414449,20.294246034016684,36.45000076293945
220,2021-11-09,0.15750853805783377,0.28021498682875456,21.093373052657597,36.45000076293945
221,2021-12-09,0.1694346556535578,0.3229158695769242,21.797936564400082,36.45000076293945
222,2022-01-10,0.18397696902821278,0.3229158695769242,22.79253974415007,36.45000076293945
223,2022-02-09,0.1866514172235913,0.3229158695769242,23.22424608942062,36.45000076293945
224,2022-03-11,0.19239330748867917,0.3229158695769242,23.695833402966695,36.45000076293945
225,2022-04-11,0.20287457835571976,0.3229158695769242,24.37615086540343,36.45000076293945
226,2022-05-11,0.21510947821005336,0.3229158695769242,25.37702389368935,36.45000076293945
227,2022-06-10,0.2266334511143683,0.3229158695769242,25.444484218718515,36.45000076293945
228,2022-07-13,0.22646738103108624,0.3229158695769242,25.6787302304828,36.45000076293945
